idiom,sentence
make a splash,"The expression 'make a splash' is used **figuratively** in the sentence: 'We are some way yet from Autumn but that is no reason not to consider the way we can change colours on the needlebed to use up left over yarn or simply make a splash with colours we 've always wanted to knit together .' 

So the answer is 'i'."
draw a line in the sand,"The expression 'draw a line in the sand' is used figuratively in the sentence: 'He argued that Britain ought to use its veto and ‘ draw a line in the sand’ .'. 

Answer: i"
push someone's buttons,'i'
push someone's buttons,i
separate the wheat from the chaff,'l'
separate the wheat from the chaff,'i'
get to grips with,"The expression 'get to grips with' is used figuratively in the sentence: 'in the eye of the storm , England prop Jason Leonard gets to grips with debutant scrum - half Andy Nicol as England begin to take control after a shaky opening half .'. 

So, the answer is 'i'."
get under someone's skin,i
get under someone's skin,"The expression 'get under your skin' is used figuratively in the sentence: 'My dear — don't allow his obsession for everything being first class at the Wilderness get under your skin.'. 

Answer: 'i'"
get under someone's skin,'i'
up to speed,"The expression 'up to speed' is used figuratively in the sentence: 'All of this is giving me a good opportunity to get up to speed quickly on AEA and the various issues we face.'.

So, the answer is 'i'."
up to speed,i
go with the flow,l
go with the flow,i
rule the roost,'i'
rule the roost,"The expression 'rule the roost' is used *figuratively* in the sentence: 'As children he and Nigger had ruled the roost.'. 

Answer: i"
rule the roost,"The expression 'rule the roost' is used figuratively in the sentence: 'Attractive, popular and smart, Veronica hovers in the orbit of the ‘Heathers’, a four-girl clique who rule the roost at Westerburgh High.'. The phrase here means that the clique holds a dominant or controlling position within the school, not that they are literally in charge of a poultry yard. 

Answer: i"
in the fast lane,Please provide the sentence that includes the expression 'in the fast lane' so I can determine whether it is used figuratively or literally.
in the fast lane,'l'
in the fast lane,"The expression 'in the fast lane' is used figuratively in the sentence: 'The aim … to hit the high speeding , high earners just as much as the less well off , who still enjoy life in the fast lane .' Answer: 'i' for figurative."
break the back of,"The expression 'break the back of' is used figuratively in the sentence: '‘ These disposals will break the back of our £ 200 m bridging finance , taken on to fund the bid,’ said Mr McErlain .'. Therefore, the answer is 'i'."
break the back of,'i'
break the back of,'i'
put words in someone's mouth,i
put words in someone's mouth,"The expression 'putting words in your mouth' is used figuratively in the sentence: 'Putting words in your mouth.' 

Answer: i"
put words in someone's mouth,The correct answer is 'i' for figurative.
shut the door on,'i'
shut the door on,"The expression 'shut the door on' is used figuratively in the sentence: 'In this shrine of opulence, deference to one's customer requires that a shopkeeper should not appear to talk of price (""a murmur reached her""), nor treat his goods as merchandise (""He would be willing… to keep it… for ever""), nor should he appear to shut the door on his customer.'. 

So, the answer is 'i'.

Here's why: In this context, 'shut the door on his customer' means to metaphorically close off or reject the customer, rather than literally closing a physical door."
shut the door on,"The expression 'shut the door on' is used literally in the sentence: 'I didn't shut the door on him, I left it as long as I dared, but he was going so fast he hadn't a hope.' Answer: 'l'."
kiss of death,"The expression 'kiss of death' is used figuratively in the sentence: 'And one blessing is that we are n't likely to be saddled with the tag ‘ Team of the Nineties’— which is a real kiss of death — while we 're trying to find our feet in the Premier League.'. Therefore, the answer is 'i'."
kiss of death,'i'
kiss of death,i
on the skids,"The expression 'on the skids' is used figuratively in the sentence: 'Butterworth was ‘ on the skids’ , having been made a scapegoat by Acheson for the bankruptcy of American policy in China ; Butterworth would shortly be posted abroad , which was correct as he soon afterwards departed to be American minister in Stockholm .'."
on the skids,'i'
on the skids,"The expression 'on the skids' is used figuratively in the sentence: 'Water and electricity shares were on the skids.'. Therefore, the answer is 'i'."
light at the end of the tunnel,i
light at the end of the tunnel,i
light at the end of the tunnel,i
on a roll,'i'
on a roll,"The expression 'on a roll' is used figuratively in the sentence: 'Swindon are on a roll at the moment and when things are going right , you ca n't go wrong .'.

Answer: 'i'"
rock the boat,'i'
rock the boat,The expression 'rock the boat' is used figuratively in the sentence: 'But now was not the time to rock the boat.'. The appropriate answer is 'i'.
below the belt,i
below the belt,'l'
below the belt,"The expression 'below the belt' is used figuratively in the sentence: 'The below the belt .'. 
Answer: 'i'"
see eye to eye,i
see eye to eye,i
get it up,'l'
get it up,"The expression 'get it up' is used **literally** in the sentence: '‘ Nervous as fuck — I was certain I would n't be able to get it up , I mean just certain , especially as I 'm still feeling the effects from getting pissed yesterday — and then , well … aroused , I suppose , when … when I realised you were.’'."
get it up,'l'
get away with murder,l
get away with murder,i
get away with murder,"The expression 'get away with murder' is used figuratively in the sentence: 'His team, he admits, got away with murder in this match before goals from Paul Showler and Mark Carter took them to the top.' 

Answer: 'i' for figurative."
one of those things,"The expression 'one of those things' is used figuratively in the sentence: 'But Gosney admitted: ""It was a 50-50 ball and one of those things that happens.""' Therefore, the correct answer is 'i'."
one of those things,i
joined at the hip,i
joined at the hip,i
have a ball,'i'
have a ball,'i'
under the sun,i
under the sun,"The expression 'under the sun' is used figuratively in the sentence: 'Further , it makes me angry with myself to find that the perfectly natural and utterly unfair result is that I begin to dislike Paxford , no exercise of the will convincing me that it is not the unfortunate P. who is boring me with his views on everything under the sun .'"
under the sun,i
on the wagon,"The expression 'on the wagon' is used figuratively in the sentence: 'Monty was supposed to be on the wagon and I certainly did n't see him drinking , until I discovered that every time he passed the bar he 'd pick up any bottle that was on the bar and drink it .'"
on the wagon,i
on the wagon,"The expression 'on the wagon' is used figuratively in the sentence: 'It will also answer your two questions — why Van Gelder and I are on the wagon and why the six survivors have been — well , locked up out of harm 's way .'. 

Answer: i"
call a spade a spade,i
call a spade a spade,'i'
call a spade a spade,'i'
spill the beans,"The expression 'spill the beans' is used figuratively in the sentence: 'Well, in the nick of time they realized that all that Anna was wailing about was some French floozy the prince wasn't even particularly attached to (a crony of Anna's, a censorious old toad who lived in hotels and got everything half wrong, had spilt the beans to her).' 

So, the answer is: i"
spill the beans,'i'
on the button,i
on the button,'l'
on the button,i
black and blue,"The expression 'black and blue' is used literally in the sentence: 'He was the most handsome man she had ever seen, although his face was marred by the marks of her nails, and by bruises which would soon turn black and blue.'. 

Answer: 'l'"
black and blue,'l'
black and blue,'l'
put the cart before the horse,"In the provided sentence, the expression 'put the cart before the horse' is used figuratively. 

Answer: i"
bells and whistles,'i'
bells and whistles,"The expression 'bells and whistles' is used figuratively in the sentence: 'We ca n't put all the bells and whistles , and all the , the checks and all the consultations and design reviews onto a job which gives us a fee income of er two thousand pounds .'.

Answer: 'i'"
in cold blood,'i'
in cold blood,"The expression 'in cold blood' is used figuratively in the sentence: 'He tried to keep his voice firm, but the thought of actually having to kill the man in cold blood numbed him.'. 

Answer: i"
carrot and stick,i
carrot and stick,i
down the road,"The expression 'down the road' is used figuratively in the sentence: 'Alright , when the supply comes on to the market , you know , it may be nine months down the road if it 's an annual crop , if you 're looking at something like erm , production of cocoa , right now , a cocoa tree takes about nine years to mature , therefore alright , you 're not going to know what prices are going to be nine years down the road , you 're going to have to base your production decisions and therefore your output decisions on what prices are nearly a decade , nearly a decade ago .'.

Answer: 'i'"
down the road,"The expression 'down the road' is used **literally** in the sentence: 'And he says, ‘Well actually I know someone down the road who 's happy to take 10 million on’, And then you 're in business.'. 

The context indicates a physical location nearby rather than a metaphorical future event or situation. Thus, the answer is 'l'."
down the road,'l'
heads will roll,i
heads will roll,i
at the end of the day,'i'
at the end of the day,'i'
at the end of the day,i
heart and soul,'i'
heart and soul,i
heart and soul,'i'
pack a punch,i
pack a punch,'i'
pack a punch,"The expression 'pack a punch' is used figuratively in the sentence: 'Sonically, this little machine packs a real punch, has a very commendable number and variety of sounds, and is a very modern-sounding drum box.'. 

So the answer is 'i'."
eat someone alive,'i'
eat someone alive,i
eat someone alive,i
tie the knot,"The expression 'tie the knot' is used figuratively in the sentence: 'TYING THE KNOT'.

Answer: i"
tie the knot,i
tie the knot,'i'
step on it,"The expression 'step on it' is used figuratively in the sentence: 'Now with Sun Microsystems Inc doing Tsunami at $3,995 there's more reason than ever to step on it.'

So, the answer is 'i'."
step on it,i
out of the picture,"The expression 'out of the picture' is used figuratively in the sentence: 'A Hirst return , of course , would push Nigel Clough further out of the picture , while Parker 's return offers further options in defence , particularly at right - back where Lee Dixon is under pressure .'. 

Therefore, the answer is 'i'."
out of the picture,i
break the ice,'i'
break the ice,i
break the ice,i
pop the question,i
pop the question,'i'
pop the question,i
full speed ahead,'l'
full speed ahead,"The expression 'full speed ahead' is used figuratively in the sentence: 'It 's full speed ahead for the seasons , and , if I can , I work 12 or 14 hours a day then , because otherwise I ca n't see myself through the quiet times .'.

So, the answer is 'i'."
full speed ahead,"The expression 'full speed ahead' is used literally in the sentence: 'Handling under power is very simple and the yacht can be brought to a stop from full speed ahead within her own overall length.' Therefore, the answer is 'l'."
point the finger,"The expression 'point the finger' is used figuratively in the sentence: 'Prince Charles 's new private secretary, Commander Richard Aylard pored over the articles looking for clues while the Queen 's private secretary, Sir Robert Fellowes pointed the finger at the staff inside Kensington Palace.' 

So the answer is 'i'."
point the finger,The expression 'point the finger' is used figuratively in the sentence: 'That made two unwanted witnesses to point the finger at me.'. The answer is 'i'.
sign on the dotted line,'i'
sign on the dotted line,'i'
sign on the dotted line,'i'
up the ante,"The expression 'up the ante' is used figuratively in the sentence: 'Burham Rally : Sponsors up the ante'.

Answer: i"
up the ante,'i'
up the ante,'i'
bring home the bacon,'i'
bring home the bacon,'l'
bring home the bacon,i
with a view to,i
with a view to,"The expression 'with a view to' is used figuratively in the sentence: 'Well, where I currently am is saying that we should seek to revue the Commission's overall boundaries with a view to us taking on some extra work, and that meanwhile we should suspend further recruitment.'. 

Answer: 'i'"
with a view to,i
move heaven and earth,"The expression 'move heaven and earth' is used figuratively in the sentence: 'But I think that 's the only thing were , if I worked in a benefit office I would n't get on very well , because if I saw something I 'd try and move heaven and earth to make everything to go right for me.'. 

Therefore, the answer is 'i'."
move heaven and earth,"The expression 'move heaven and earth' is used figuratively in the sentence: 'Cardiff manager John Lawless moved heaven and earth to get the Coopers back to South Wales this summer and is believed to have given them both an unprecedented £ 10,000 signing on fee and a £ 30,000 salary.'. 

So, the correct answer is 'i'."
move heaven and earth,'i'
across the board,"The expression 'across the board' is used figuratively in the sentence: 'Lucas maintains that , in an economy in which all nominal prices are rising , workers face a twofold ‘ signal extraction’ problem ( see Sheffrin , 1983):(a ) ascertaining whether the real supply price of labour is changing when all other prices are in a state of flux;(b ) evaluating the temporary and permanent components of a change in real wages which , in the light of(a ) , may accompany across the board changes in prices .'. 

Answer: 'i'"
across the board,"The expression 'across the board' is used figuratively in the sentence: 'Otherwise Congress would have to face the consequences of automatic across - the - board cuts under the Gramm - Rudman - Hollings budget deficit reduction law .'. 

So the answer is 'i'."
tip the scales,'i'
tip the scales,'l'
face to face,i
face to face,"The expression 'face to face' is used figuratively in the sentence: 'Those interested in functional explanations of linguistic phenomena ought then to have a considerable interest in the systematics of face - to - face interaction.'. 

Answer: 'i'"
face to face,'l'
hold someone's hand,The expression 'hold someone's hand' is used literally in the sentence: 'She held her hands out for them to see.'. The correct answer is 'l'.
hold someone's hand,'i'
hold someone's hand,"The expression 'hold someone's hand' is used figuratively in the sentence: 'My big concern is that nine in one go all at the mini divisions and they 're all very much on their own out there , and there 's nobody to hold their hand through any for through the probationary period.'

Answer: i"
cut from the same cloth,i
cut from the same cloth,"The expression 'cut from the same cloth' is used figuratively in the sentence: 'These individuals read newspapers fabricated in the offices of the Communist ~ Party ; view only two television channels , both cut from the same cloth ; and listen to radios that play the same worn - out speeches.'."
cut from the same cloth,"The expression 'cut from the same cloth' is used figuratively in the sentence: 'And yet attempts to view canine smarts as cut from the same cloth as human intelligence gloss over a lot of the details about how dogs and humans operate.'

Answer: 'i'"
licence to print money,'i'
licence to print money,"The expression 'licence to print money' is used figuratively in the sentence: 'People see music publishing as a licence to print money, which, to an extent, it is.'"
licence to print money,"The expression 'licence to print money' is used figuratively in the sentence: 'Franchising isn't a licence to print money.'. Therefore, the answer is 'i'."
on the mend,"The expression 'on the mend' is used figuratively in the sentence: 'The details of public - sector funds ' investment in the stockmarket are kept murky , the better to make folk think the market is on the mend .'. 

Answer: 'i'"
on the mend,i
on the mend,‘l’
go all the way,'i'
go all the way,'i'
go all the way,The expression 'go all the way' is used **literally** in the sentence: 'If you went all the way across the Lake of Dreams you 'd end up in the Lake of Death.'.
come with the territory,'i'
come with the territory,"The expression 'come with the territory' is used figuratively in the sentence: 'You need sunshine to ripen grapes and in England unpredicability comes with the territory.' 

So, the answer is: 'i'."
the bee's knees,'i'
the bee's knees,i
the bee's knees,'i'
on the back of,i
on the back of,"The expression 'on the back of' is used figuratively in the sentence: 'The firm generates most of its business on the back of existing large accounts — worth , on average , between £ 70,000 and £ 80,000 a month — and by word of mouth .'. 

So, the correct answer is 'i'."
on the back of,i
get a rise out of,i
get off the ground,'i'
get off the ground,i
get off the ground,"The expression 'get off the ground' is used figuratively in the sentence: 'Dabbling with such challenging pastimes as mountaineering and long distance canoeing , Graham was in his early 50s when he took up the quadriathlon just as the sport was getting off the ground.'."
under the table,"The expression 'under the table' is used figuratively in the sentence: 'And here comes the bad news : there 's work , but it 's ever more often under the table .'. 

So, the answer is 'i' for figurative."
under the table,'l'
under the table,'i'
do someone proud,i
do someone proud,"The expression 'do someone proud' is used figuratively in the sentence: ‘Our display was better than the result and the lads did themselves proud but sometimes Lady Luck dictates how things go.’ Therefore, the answer is 'i'."
do someone proud,i
down to the wire,i
down to the wire,'i' 
down to the wire,i
go the distance,"The expression 'go the distance' is used figuratively in the sentence: 'IS Scissormen 's first release, a six - track mini - LP that goes some considerable distance towards explaining their steadily - growing popularity in the capital.'. 

So the answer is: 'i'."
go the distance,"The expression 'go the distance' is used **figuratively** in the sentence: 'Preston threw in the towel before it went the whole distance.'.

Answer: i"
go the distance,i
fast and furious,i
fast and furious,"The expression 'fast and furious' is used **figuratively** in the sentence: 'The debate was fast and furious, with the city workers fighting for better conditions in the factories being strongly supported by the philanthropists, who themselves were trying to preserve the landscape.'

Thus, the answer is **'i'**."
fast and furious,i
watch this space,i
watch this space,'i'
set the wheels in motion,i
set the wheels in motion,i
set the wheels in motion,"The expression 'set the wheels in motion' is used figuratively in the sentence: 'Letters were written; faxes were sent; phones rang hot as Dave set the wheels in motion on the mission to rescue Des.'. The phrase does not refer to actual wheels being set in motion but rather to initiating actions or processes to achieve a goal. Thus, the correct answer is 'i' for figurative."
to the tune of,i
to the tune of,'i'
to the tune of,"The expression 'to the tune of' is used figuratively in the sentence: 'General Motors has two dealers in Britain — in Kingston and Manchester — and if you want a Syclone they will only lighten your wallet to the tune of £ 20,000.'. 

So the answer is 'i' for figurative."
on the back burner,'i'
on the back burner,'i'
on the back burner,'i'
turn the screw,i
turn the screw,i
turn the screw,'i'
glass ceiling,'i'
glass ceiling,i
glass ceiling,'i'
grass root,'i'
grass root,'i'
grass root,"The expression 'grass root' is used figuratively in the sentence: 'We recognise the need for cricket to embrace technology and are aligned to the vision of Smart Cricket Global Ltd. to use it to improve cricket at all levels starting from the grass root to the professional level,"" said Neelesh Bhatnagar, said Delhi Bulls Team Owner.'. 
Answer: 'i'"
head hunter,'i'
head hunter,"The expression 'head hunter' is used figuratively in the sentence: 'Private equity funds pick head hunter Egon Zehnder to find Serie A media boss - sources'.

So the answer is: i"
head hunter,'i'
heavy cross,i
heavy cross,"The expression 'heavy cross' is used figuratively in the sentence: 'OATS has been a heavy cross to bear because it takes so much time and resources,"" compliance chief Baltes says.'. 

The correct answer is 'i'."
heavy cross,i
banana republic,'i'
banana republic,'i'
banana republic,"The expression 'banana republic' is used figuratively in the sentence: '“If this is a banana republic with a few very, very rich people and everyone else living in misery, that’s a failure.”'. The correct answer is 'i'."
crocodile tear,i
crocodile tear,i
crocodile tear,'i'
eager beaver,"The expression 'eager beaver' is used figuratively in the sentence: 'This eager beaver starts the episode by accusing Detective Holbrook of manipulating Alison's polygraph tests, but after being yelled at by Detective Tanner, he begins to push Spencer away.'. 

So the answer is 'i'."
eager beaver,i
cutting edge,"The expression 'cutting edge' is used figuratively in the sentence: 'Moshe said the contest was a great way for Adama to better get to know the cutting edge work being done in the Israeli agtech sector, as by virtue of the sector’s size it is impossible to know every single company and solution.'. 

So the answer is: i"
cutting edge,‘i’
cutting edge,i
melting pot,"The expression 'melting pot' is used figuratively in the sentence: 'At a virtual meeting last week, the district’s Board of Education approved two consulting agreements totaling $67,300 designed to provide a better understanding of the role of equity and cultural differences among the melting pot which makes up the student body.'. 

Therefore, the answer is 'i'."
melting pot,"The expression 'melting pot' occurs figuratively in the sentence: 'A borough whose population is emblematic of a true melting pot, Queens ranks as the most ethnically diverse borough in the city and the third most diverse in the country, according to a study by Axios.'. The diversity of the population is being compared to ingredients melting together in a pot, creating a blend."
melting pot,'i'
hot potato,"The expression 'hot potato' is used figuratively in the sentence: 'Like the Raptors, the Pacers routinely weave into high ball screens, handing the ball off like a hot potato while swapping sides of the floor, to set up dribble drives.'. 

Answer: 'i'"
hot potato,"The expression 'hot potato' is used literally in the sentence: 'A game of hot potato gone awry?” one person questioned.'.  
So the answer is 'l'."
hot potato,'i'
monkey business,'l'
monkey business,'l'
monkey business,'l'
big cheese,"The expression 'big cheese' is used figuratively in the sentence: 'The former big cheese of Papa John's is weighing in on the pizza chain moving part of its business.'. 

The answer is 'i'."
big cheese,i
big cheese,'i'
nest egg,"The expression 'nest egg' is used figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.'.

Answer: 'i' for figurative."
nest egg,i
big picture,i
big picture,i
big picture,"The expression 'big picture' is used figuratively in the sentence: 'The big picture is, it’s still a pretty friendly environment for stocks,” said David Lefkowitz, head of Americas equities at UBS Global Wealth Management.'. Answer: 'i'."
night owl,i
night owl,'i'
night owl,i
fashion plate,"The expression 'fashion plate' is used figuratively in the sentence: 'The character is not only a devoted mother and accomplished businesswoman, however, she’s also a fashion plate – not coincidentally since Koslow earned a theater degree, with an emphasis on costume design, from Virginia Polytechnic Institute and State University.'

Answer: 'i'"
fashion plate,'i'
fashion plate,"'i'

The phrase 'fashion plate' in that sentence is used figuratively to refer to fashionable or stylish days, rather than a literal plate related to fashion."
big wig,'i'
big wig,"The expression 'big wig' is used **figuratively** in the sentence: 'Perhaps a bulk of your network cannot offer financial support, big wig connections, or other opportunities that are only available to those with money, but they might be the type of people who can put in the work in other places.'. 

So the answer is: **i**"
big wig,"The expression 'big wig' is used figuratively in the sentence: 'Or maybe you think you are the next big wig day trader who is going to make millions in the stock market.'. 

Answer: 'i'"
flower child,'i'
flower child,'i'
flower child,'i'
panda car,The expression 'panda car' is used **literally** in the sentence: 'Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car.'.
black box,"The expression 'black box' is used figuratively in the sentence: 'But we’re popping the lid off of that black box with the Pitch Deck Teardown.'. Therefore, the answer is 'i'."
black box,i
black box,'l'
flea market,"The expression 'flea market' is used literally in the sentence: 'In a ""spontaneous"" visit to the Mosta flea market, where the media wasn't invited, the PN leader spoke about his vision for small and medium enterprises.'.

So, the answer is: literal."
flea market,'l'
flea market,'l'
goose egg,'l'
blind alley,i
blind alley,i
blind alley,'i'
low profile,"The expression 'low profile' is used figuratively in the sentence 'The next morning, the unthinkable has happened (or, if you've seen any iteration of ""Freaky Friday,"" it's pretty thinkable): Millie and The Butcher have swapped bodies, leaving the serial killer free to roam the high school and trapping Millie in a brutish man's body (""I'm a giant,"" she laments, trying and failing to keep a low profile).'.  
Answer: 'i' for figurative."
low profile,'i'
low profile,i
blue blood,"The expression 'blue blood' is used figuratively in the sentence: 'He is the No. 19 player in the 2023 class and every blue blood program has expressed interest in him with Kentucky being listed as his lone offer.'. 

Answer: 'i'"
blue blood,i
blue blood,i
grandfather clock,'l'
grandfather clock,"The expression 'grandfather clock' is used literally in the sentence: 'Stewart's flair for drama gives some of the album's tracks a theatrical twist as well, showing off his sense of humor and his nose for camp with flourishes like the distorted grandfather clock chimes that introduce ""Poison"" and the intense bursts of strings on ""Do You.""'. 

Answer: 'l' for literal."
grandfather clock,'l'
guinea pig,'i'
guinea pig,i
guinea pig,"The expression 'guinea pig' is used figuratively in the sentence: 'The Guinea Pig Club was part of these efforts to make life in hospital easier, and to rebuild patients psychologically in preparation for life outside.'. Answer: 'i'."
graveyard shift,i
graveyard shift,'i'
gravy train,i
gravy train,"The expression 'gravy train' is used figuratively in the sentence: 'Ever since the 2008 GNU, Zanu PF has toned down the dictatorship by giving away a few gravy train seats and a share of the annual payout from the Political Party Finance Act as bait to entice the opposition to participate in elections even when it is clear Zanu PF was rigging the plebiscite.'. So, the answer is 'i'."
gravy train,i
rat run,i
rock bottom,"The expression 'rock bottom' is used figuratively in the sentence: 'Allen, 35, said she realised she had hit rock bottom while supporting Cyrus on her 2014 Bangerz tour.'. 
Answer: 'i'"
rock bottom,"The expression 'rock bottom' is used figuratively in the sentence: 'I think they have to hit rock bottom like an addict, right?'. 

Answer: 'i'"
rock bottom,"The expression 'rock bottom' is used **figuratively** in the sentence: 'The thought that my career has crashed brought me down to rock bottom,” Jung said (translation via SCMP).'"
pipe dream,'i'
pipe dream,i
pipe dream,"The expression 'pipe dream' is used figuratively in the sentence: 'So perhaps my vision of Watson wearing orange and blue is a pipe dream.'. 

So the answer is 'i'."
rocket science,i
rocket science,"The expression 'rocket science' is used figuratively in the sentence: 'It’s not rocket science to understand that a growing child needs the right foods to not only fuel the brain for memory and concentration, but to sustain their growth and strengthen their immunity into adulthood.'. 

Answer: 'i'"
rocket science,"The expression 'rocket science' is used figuratively in the sentence: 'The author’s clear and easily digestible definitions, coupled with wonderful supporting illustrations by Katie Turner, make readers realize that hey, this isn’t rocket science!'. 

So, the answer is 'i'."
poison pill,"The expression 'poison pill' is used figuratively in the sentence: 'Its withdrawal prevents it from returning with a fresh bid for six months unless another bidder enters the fray, although in practice the existing American joint venture between MGM and Entain acts as a poison pill, preventing other suitors coming forward for the FTSE 100 company.'. Answer: 'i'."
poison pill,'i'
poison pill,i
shrinking violet,"The expression 'shrinking violet' is used figuratively in the sentence: 'Another, surely, has to be the fact that Klopp and his team will be unable to rely upon the febrile atmosphere that usually accompanies such fixtures and which even had Ferguson — hardly a shrinking violet — openly talking about the intimidation factor of visiting Anfield.'. Therefore, the answer is: 'i'.
"
shrinking violet,"The expression 'shrinking violet' is used figuratively in the sentence: 'No shrinking violet, Strakos more than once Tuesday suggested strongly to Cagle that it was time to get the Odyssey rolling, that hungry clients were waiting.'. Therefore, the answer is 'i' for figurative."
shrinking violet,'i'
silver bullet,"In the sentence 'In terms of electric vehicles, overall, it's really important to recognize that they are not the silver bullet for making sure that our transport system as a whole is compatible with both climate and other environmental aspects of the system as a whole,"" Parr said.', the expression 'silver bullet' is used figuratively.

Therefore, the answer is 'i'."
silver bullet,i
silver bullet,'i'
damp squib,'i'
dark horse,"The expression 'dark horse' is used figuratively in the sentence: 'With the Oscar race gathering momentum, Zengel could prove a dark horse entry in the category for Best Supporting Actress, particularly as she was just nominated at the Golden Globes.'. 

Answer: 'i'"
dark horse,'i'
dark horse,i
ivory tower,"The expression 'ivory tower' is used figuratively in the sentence: 'Black people, as a result, were forced to educate themselves in research and narrative methods that often ""ran parallel to and separate from what was going on in the Ivory Tower,"" he said.'. 

Answer: 'i'"
ivory tower,'i'
ivory tower,"The expression 'ivory tower' is used figuratively in the sentence: 'I am very sick of the ivory tower elite making STUPID decisions about education that are pie in the sky not real.'.

Answer: 'i'"
kangaroo court,"The expression 'kangaroo court' is used figuratively in the sentence: 'There's growing pressure on Berlin for a rethink after Russia held a kangaroo court hearing for opposition leader Alexei Navalny on Monday, when he returned to the country following a poisoning attack widely believed to have been perpetrated by Russia's secret police.'. Answer: 'i' for figurative."
kangaroo court,'i'
kangaroo court,'i'
sitting duck,i
double cross,i
double cross,'i'
double cross,i
smoking gun,'i'
smoking gun,i
double dutch,'l'
double dutch,"The expression 'double dutch' is used figuratively in the sentence: 'Double Dutch also derives from the same era, Dutch seeming a strange and convoluted language hence Double Dutch meaning indiscernible, mad and generally all round not on foreign speak.'."
double dutch,"The expression 'double dutch' is used figuratively in the sentence: 'Since 1977 we have had a plethora of Foreign Ministers, to whom the subject of foreign affairs was double Dutch.'

Answer: i"
snake oil,'i'
snake oil,"The expression 'snake oil' occurs figuratively in the sentence: 'Snake oil salesmen, such as this, who endanger consumers should take this arrest as a stern warning.'. 
Answer: 'i'"
snake oil,"The expression 'snake oil' is used figuratively in the sentence: 'Regardless, there is clearly a displacement there which is conducive to snake oil salesmen, since they are cultivating audience to focusing on unattainable fantasy rather than engage with actual product, except in the end the actual product is what exists to engage with.'. Therefore, the answer is 'i'."
smoke screen,"The expression 'smoke screen' is used **figuratively** in the sentence: 'The denigration of gods is a smoke screen under which many of these objectors operate.'. 

Answer: **i**"
smoke screen,"The expression 'smoke screen' is used figuratively in the sentence: 'The case against the comedian Munawar Faruqui in Madhya Pradesh reveals a broader and more sinister pattern behind moral police who masquerade as objectors using the purported denigration of gods as a smoke screen.'. 

Therefore, the answer is 'i'."
smoke screen,i
swan song,i
swan song,'i'
swan song,"The expression 'swan song' is used figuratively in the sentence: 'And Episode 8 will be Sloane's swan song, which was most probably shot back in December 2020.'. Therefore, the answer is 'i'."
old flame,'i'
old flame,"The expression 'old flame' is used figuratively in the sentence: 'So, you know, you might bump into old flames from time to time'.

Answer: i"
old flame,"The expression 'old flame' is used figuratively in the sentence: 'Kanna would have known that Katara would meet Pakku if she headed northward and that her old flame would recognize the betrothal necklace.'. 

Therefore, the answer is 'i'."
zebra crossing,"The expression 'zebra crossing' is used **literally** in the sentence: 'The proposed zebra crossing is located on the pedestrian desire line for children and parents going to and from the estates north of Dorchester Road,"" it said.'. 
Answer is 'l'."
zebra crossing,'l'
zebra crossing,The expression 'zebra crossing' is used literally in the sentence: 'The Fab Four featured on a zebra crossing outside on the cover of their 1969 album Abbey Road.'. The correct response is 'l'.
silver lining,i
top dog,i
bad hat,The expression 'bad hat' is used figuratively in the sentence. The correct response is 'i'.
bad hat,'i'
bad hat,"The expression 'bad hat' is used figuratively in the sentence: 'But there's no reason why Mrs. Tietjens should live, tied to a bad hat, while he's living it down or dying.""'

Answer: 'i'"
acid test,i
acid test,"The expression 'acid test' is used figuratively in the sentence: 'This will be an acid test, and certainly we as developing countries, as international actors here at the United Nations, we must press for this equity.'. Therefore, the answer is 'i'."
acid test,"The expression 'acid test' is used **figuratively** in the sentence: 'This was the acid test, two teams so far below their usual standards, playing for postseason survival instead of a top seed, both coming off losses that could charitably be described as embarrassing.'. Therefore, the answer is **'i'**."
big fish,'i'
agony aunt,"The expression 'agony aunt' is used literally in the sentence: 'Her guests are Emily Yates, accessibility consultant and sex educator with the charity Enhance the UK, Irma Kurtz, who has been the agony aunt for Cosmopolitan magazine since 1970, Ky Hoyle, the founder and Managing Director of the Sh!'. 

Answer: 'l'"
brass ring,i
brass ring,"The expression 'brass ring' is used **figuratively** in the sentence: 'I pushed really hard, and I wanted that brass ring, but when I think back to that period of time, I realize that I got a liberal arts degree at Maryville College, and they taught me I could be successful in whatever I do,” he said.'. 

Answer: **i**"
brass ring,"The expression 'brass ring' is used figuratively in the sentence: 'Wallethub released the 2021's Best & Worst States for Singles study on Monday, and Florida took the brass ring as the ""Best State for Singles"" with a score of 69.54.'. 
"
busy bee,"The expression 'busy bee' is used figuratively in the sentence: 'As many of his friends and colleagues know him to be, Esplago has always been a busy bee who makes changes happen whenever he goes.'. 

Answer: 'i'"
closed book,"The expression 'closed book' is used figuratively in the sentence: 'His release is just another chapter in a closed book on one part of Detroit’s storied history.'. Therefore, the answer is 'i'."
closed book,'i'
closed book,"The expression 'closed book' is used figuratively in the sentence: 'But also Trump leaves behind a body of work that no responsible journalist could consider a closed book.'. 

So, the answer is 'i'."
